date,open,high,low,close,adj_close,volume,source,source_symbol,fetched_at_bjt,status
2022-07-19,110.8499984741211,114.0199966430664,109.55999755859375,113.80999755859375,112.73722839355469,36530900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-20,113.16999816894531,115.4000015258789,112.4800033569336,113.9000015258789,112.82637786865234,35600400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-21,114.27999877929688,114.55000305175781,111.11000061035156,114.33999633789062,113.2622299194336,32676200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-22,111.0,112.33999633789062,106.5,107.9000015258789,106.88292694091797,48901200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-25,108.41000366210938,109.87000274658203,106.30000305175781,107.51000213623047,106.49661254882812,34690900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-26,106.5999984741211,107.19999694824219,104.06999969482422,105.0199966430664,104.03008270263672,47991000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-27,109.26000213623047,113.91000366210938,108.01000213623047,113.05999755859375,111.99430084228516,59858500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-28,112.37000274658203,114.33999633789062,111.45999908447266,114.22000122070312,113.14336395263672,32816600,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-07-29,113.08000183105469,116.70999908447266,113.05999755859375,116.31999969482422,115.22357177734375,37223400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-01,115.30000305175781,116.72000122070312,114.33999633789062,114.86000061035156,113.7773208618164,26034300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-02,114.0,116.3499984741211,113.72000122070312,115.12999725341797,114.04479217529297,20236000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-03,115.70999908447266,118.62000274658203,115.4800033569336,118.08000183105469,116.96697998046875,28499000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-04,117.4800033569336,118.77999877929688,116.88999938964844,118.19000244140625,117.07594299316406,21602900,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-05,116.2300033569336,118.11000061035156,116.0,117.47000122070312,116.36272430419922,19159500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-08,118.38999938964844,120.1500015258789,116.87999725341797,117.30000305175781,116.19432067871094,19138300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-09,117.13999938964844,117.31999969482422,115.70999908447266,116.62999725341797,115.5306396484375,19086500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-10,118.77999877929688,120.91999816894531,118.41000366210938,119.69999694824219,118.57170104980469,30930400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-11,121.27999877929688,121.48999786376953,118.55999755859375,118.83999633789062,117.71980285644531,24293700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-12,120.26000213623047,121.68000030517578,119.45999908447266,121.68000030517578,120.53304290771484,19096300,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-15,121.12999725341797,122.30000305175781,120.61000061035156,122.08000183105469,120.92928314208984,19494800,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-16,121.5199966430664,122.43000030517578,120.63999938964844,121.69999694824219,120.55284881591797,19041200,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-17,120.12000274658203,121.29000091552734,119.37999725341797,119.55000305175781,118.42313385009766,22847000,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-18,119.43000030517578,120.81999969482422,118.72000122070312,120.16999816894531,119.03728485107422,17987700,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-19,119.05999755859375,119.1500015258789,116.76000213623047,117.20999908447266,116.10517120361328,21809500,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-22,115.19999694824219,115.62999725341797,113.8499984741211,114.23999786376953,113.16317749023438,21456600,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-23,113.4800033569336,115.01000213623047,113.43000030517578,113.86000061035156,112.78675079345703,15870400,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
2022-08-24,113.5,114.77999877929688,112.87000274658203,113.69000244140625,112.61836242675781,17734600,Yahoo Finance,GOOGL,2026-09-18T13:25:36+08:00,confirmed
